"","pref","year","prov","mayor_term","invest","state_share","soe_share","local_share","local_soe_share","nonlocal_soe_share","nonlocal_nonsoe_share","local_nonsoe_share","invest_l","mayor_term1","mayor_age","gender_fem.y","ethnicity.y","edu_onjob.y","lgdp_pc","lpopul","lfiscal","distCity","industryOptionalName","projName","first_con_mayor","projRid","cooperationTerm","returnMode","local_size","soe_size","local_soe_size","local_nonsoe_size","local_size_l","local_soe_size_l","local_nonsoe_size_l","soe_size_l","type"
"5570","池州市",2016,"安徽省",2,36780700,20,20,20,20,0,80,0,17.420483809042,2,52,0,0,18,10.5457097919108,5.08518602536055,13.7723838262431,341700,"垃圾处理","安徽省池州市互联网+城乡环卫一体化PPP项目",1,"78ae85afe1734cdba56c2c0cc4456edc",10,"1",735614000,735614000,735614000,0,20.4162160839554,20.4162160839554,0,20.4162160839554,"Environment"
"5571","淮南市",2015,"安徽省",3,1738992500,1.47,1.47,1.47,1.47,0,52.88,0,21.2765717594858,3,45,1,0,21,10.4151428320426,5.49470618055343,4.32230714997223,340400,"市政道路","安徽省淮南市中兴路、南纬七路及综合管廊PPP项目",0,"7a1f2d1953e4414fb118b91b9b98e9d7",15,"1",2556318975,2556318975,2556318975,0,21.6618341606676,21.6618341606676,0,21.6618341606676,"Public Transportation"
"5572","连云港市",2016,"江苏省",1,127110000,NA,NA,NA,NA,NA,NA,NA,18.6605634112709,1,53,0,0,16,10.7875856165881,6.27393305250688,14.8863061926356,320700,"医养结合","连云港中医药高职校中医老年养护院",0,"7076b532b9ea498ebaf569af07d982d1",26,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Health"
"5573","沧州市",2015,"河北省",3,250291500,10,10,10,10,0,0,0,19.3381367965765,3,53,0,0,21,10.6613919803114,6.6443104308944,5.24549764460458,130900,"义务教育","河北省沧州市河间市第十四中学建设项目",1,"8e3b7f61828b4347a6d6cde4c4fca714",12,"1",2502915000,2502915000,2502915000,0,21.6407218899701,21.6407218899701,0,21.6407218899701,"Education"
"5574","驻马店市",2016,"河南省",2,1158250000,6.22,0,6.22,6.22,0,55.04,6.22,20.870176082261,2,51,0,0,18,10.2036291813376,6.83613037530684,13.7744697895147,411700,"农产品交易中心","河南省驻马店市城乡一体化示范区农产品展示交易中心项目",0,"83ebf53937ea42e4a4d382fb29b9fa13",15,"3",7204315000,0,7204315000,7204315000,22.6979459891509,22.6979459891509,22.6979459891509,0,"Agriculture"
"5575","温州市",2015,"浙江省",1,5e+08,0,0,0,0,0,0,0,20.0301186563865,1,51,0,0,12,10.7604103726029,6.70159174770261,5.86512239272641,330300,"景观绿化","瓯江口新区起步区市政工程第22施工合同段ＰＰＰ项目",0,"87b01d044e8a45629ea50ba7682f576c",12,"1",0,0,0,0,0,0,0,0,"Constrcution"
"5576","唐山市",2015,"河北省",1,2631300000,30,30,30,30,0,45,0,21.6907438575897,1,50,0,0,18,11.2953911524205,6.624330796783,5.77997099525294,130200,"医院","河北省唐山市中心医院项目",1,"8eaa6093dd984bbca8153c1d4ddf83c6",30,"2",7.8939e+10,7.8939e+10,7.8939e+10,0,25.0919412392645,25.0919412392645,0,25.0919412392645,"Health"
"5577","潍坊市",2015,"山东省",4,280660000,5,5,5,5,0,95,0,19.4526545302873,4,53,0,0,18,10.8556472328245,6.78930952377566,6.06420116867588,370700,"义务教育","昌乐县中小学改造提升项目",1,"9000e9651df14852b4e8b6b1569e9fb0",10,"1",1403300000,1403300000,1403300000,0,21.062092443434,21.062092443434,0,21.062092443434,"Education"
"5578","泰州市",2016,"江苏省",1,1399957400,0,0,0,0,0,5.5,0,21.0597076445332,1,53,0,0,21,11.283248114805,6.23018612838551,14.9678531690534,321200,"港口码头","泰州港泰兴港区七圩作业区公用码头PPP项目",1,"40cfa58e6297495587fd545c2f0c8d43",30,"3",0,0,0,0,0,0,0,0,"Constrcution"
"5579","吕梁市",2016,"山西省",1,922940000,2.6,0,2.6,2.6,0,54.76,2.6,20.6430747849371,1,53,0,0,18,10.1267510966509,5.95966423455818,13.7176749920551,141100,"综合治理","汾河流域交城县磁窑河与瓦窑河生态修复治理PPP项目",0,"1271a51f1534405cbad2c6950ed97ad8",15,"1",2399644000,0,2399644000,2399644000,21.5985862303812,21.5985862303812,21.5985862303812,0,"City Management"
"5580","红河哈尼族彝族自治州",2016,"云南省",12,1457293900,NA,NA,NA,NA,NA,NA,NA,21.0998470596721,10,55,0,1,18,NA,NA,NA,532500,"轨道交通","云南省红河州弥勒市城市轨道交通建设项目(一期）",0,"1421f32c11724e7ab76ab1108862d629",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"5581","安庆市",2015,"安徽省",3,1007900000,NA,NA,NA,NA,NA,NA,NA,20.7311347953251,3,51,0,0,12,10.2684084053287,6.43117003837085,4.66016676474557,340800,"其他","安徽省安庆市桐城市东部新城公共基础设施建设项目",0,"19bc88b19bc3465aaf4020f8c576a716",16,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"5582","无锡市",2016,"江苏省",4,1e+09,0,0,0,0,0,4.5,0,20.7232658369464,4,56,0,0,18,11.7824792077071,6.17565934828362,15.9317660727668,320200,"其他","宜兴环保科技工业园环科新城基础设施配套项目",0,"193227eed8864d3ca32f7cbe6c8de333",15,"1",0,0,0,0,0,0,0,0,"Science & Technology"
"5583","邢台市",2015,"河北省",3,24036000,NA,NA,NA,NA,NA,NA,NA,16.995063264436,3,49,0,0,21,10.032672010917,6.65014967411282,4.56128099241837,130500,"污水处理","河北省邢台市新河县城西工业园区污水处理厂",1,"1dc521bab7e945d28eb8842b35fa18e7",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"5584","惠州市",2015,"广东省",3,207010000,0,0,0,0,0,6.58,0,19.1482776592415,3,49,0,0,18,11.0612645743722,5.85363823020058,5.706263727135,441300,"其他","惠阳区白云南片区市政基础设施建设ppp项目",1,"1bb6c50f04c7411b9adae39b40cc01be",11,"1",0,0,0,0,0,0,0,0,"Constrcution"
"5585","湖州市",2015,"浙江省",2,3837250000,NA,NA,NA,NA,NA,NA,NA,22.0680218011578,2,49,0,0,18,11.1112083244485,5.57519124028321,5.12301114464799,330500,"城镇化建设","安吉经济开发区新型城镇化建设政府与社会资本合作（PPP）项目",1,"19baf7b2aa4f48299d6f942b64827a09",12,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"5586","内江市",2015,"四川省",4,128319400,0,0,5,5,0,95,5,18.6700330262611,4,51,0,0,18,10.3425163774824,6.05443934626937,3.80850967156797,511000,"污水处理","四川省内江市威远县第二污水处理厂及配套管网工程",0,"22b52fb810054a81a574342a0dd738cf",30,"3",641597000,0,641597000,641597000,20.2794709402538,20.2794709402538,20.2794709402538,0,"Environment"
"5587","安庆市",2015,"安徽省",3,81300000,NA,NA,NA,NA,NA,NA,NA,18.213656574518,3,51,0,0,12,10.2684084053287,6.43117003837085,4.66016676474557,340800,"管网","安徽省安庆市桐城市南部新区污水处理厂及配套污水管网工程PPP项目",0,"23418ec4b4314024ba58517689c3aeb4",25,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Energy"
"5588","沧州市",2015,"河北省",3,2.4e+07,NA,NA,NA,NA,NA,NA,NA,16.9935643883122,3,53,0,0,21,10.6613919803114,6.6443104308944,5.24549764460458,130900,"综合治理","沧州市渤海新区南大港产业园区东兴工业区污水处理厂",1,"2388d4df05fc45b88255967f35f9cf0a",25,"2",NA,NA,NA,NA,NA,NA,NA,NA,"City Management"
"5589","保定市",2015,"河北省",3,2.64e+08,10,0,100,100,0,0,100,19.3914596611106,3,56,0,0,18,10.1849377471114,7.08723948095593,5.25994393435085,130600,"其他","河北省定州市规模化生物天然气示范项目一期工程PPP项目",1,"3c0e3a29f6eb473ba85a0c62c3d17753",30,"2",2.64e+10,0,2.64e+10,2.64e+10,23.9966298471366,23.9966298471366,23.9966298471366,0,"Environment"
"5590","攀枝花市",2016,"四川省",2,1.98e+09,0.88,0,25.23,25.23,0,73.89,25.23,21.4063626816529,2,54,0,0,12,11.2262828520931,4.70646243746996,13.1870493876648,510400,"市政道路","四川省攀枝花市火车南站站前基础设施建设PPP项目",1,"2c3024b0c6214f2c8e5dc879d0fa1995",12,"1",49955400000,0,49955400000,49955400000,24.6343964443258,24.6343964443258,24.6343964443258,0,"Public Transportation"
"5591","赤峰市",2016,"内蒙古自治区",1,71444700,0,0,100,100,0,0,100,18.0844342818422,1,51,0,0,12,10.6751917222516,6.13692759853767,13.8602707077615,150400,"其他","巴林左旗县道217线白音根至五香营子段公路建设PPP项目",1,"2daa09984e734cd9b783b849cbcb3024",10,"1",7144470000,0,7144470000,7144470000,22.6896044679702,22.6896044679702,22.6896044679702,0,"Constrcution"
"5592","武汉市",2015,"湖北省",1,3596430000,0,0,0,0,0,0,0,22.0032075237151,1,55,0,0,18,11.4927227576527,6.71816738619614,7.00399293763586,420100,"其他","湖北省武汉市阳逻经济开发区“阳逻之心”PPP项目",0,"2c5fa3f7f04d49059506fb018f815232",13,"1",0,0,0,0,0,0,0,0,"Others"
"5593","海口市",2016,"海南省",4,7.4e+08,NA,NA,NA,NA,NA,NA,NA,20.4221607441625,4,50,0,0,21,10.8692158580126,5.10473261747537,13.9244017335008,460100,"综合治理","海南省海口市美舍河-沙坡水库水环境综合治理",0,"29e09f1a218f40f19f63de2ad6e8ce60",15,"1",NA,NA,NA,NA,NA,NA,NA,NA,"City Management"
"5594","大同市",2016,"山西省",1,230028000,20,0,0,0,0,100,0,19.2537115986083,1,51,0,0,18,10.3413875817875,5.756438173882,13.736427306532,140200,"二级公路","山西省大同市G109线左云县城过境段改线工程PPP项目",0,"3abda4345a264e5e8119e3d2d0e860eb",13,"1",0,0,0,0,0,0,0,0,"Public Transportation"
"5595","沧州市",2016,"河北省",4,61860000,5,5,95,95,0,0,90,17.9403843252212,4,54,0,0,21,10.7103874356379,6.65203688173575,14.5617576499959,130900,"其他","河北省沧州市河间市农用桥梁加固、维修、改建工程",0,"364ca75254d5451aae5c23d9a8abfb4b",17,"1",5876700000,309300000,5876700000,5567400000,22.4942612169919,22.4942612169919,22.4401939957311,19.5498222408884,"Agriculture"
"5596","铜仁市",2015,"贵州省",4,14552013400,NA,NA,NA,NA,NA,NA,NA,23.4009951989974,4,46,0,0,18,NA,NA,NA,520600,"高速公路","贵州省铜仁市沿河经木黄至松桃高速公路PPP项目",0,"365cab54d04640458289d4ef6122b5f9",34,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"5597","渭南市",2016,"陕西省",2,1.046e+09,NA,NA,NA,NA,NA,NA,NA,20.7682392025891,2,51,0,0,21,10.2201943040285,6.3220624205366,13.4877950688718,610500,"义务教育","渭南市临渭区2016年新建学校项目",0,"50589490c72c455f98c50883b5d544e7",12,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Education"
"5598","武汉市",2016,"湖北省",2,826048700,10,10,78,78,0,22,68,20.532164288585,2,56,0,0,18,11.5534146041003,6.7205457957154,16.3377401276448,420100,"市政道路","湖北省武汉市江汉六桥汉阳岸接线（汉阳大道~龙阳湖北路）工程",0,"4b0ca765a2e64b829941d377263faea0",12,"1",64431798600,8260487000,64431798600,56171311600,24.8888731152901,24.8888731152901,24.7516719937789,22.8347493817001,"Public Transportation"
"5599","福州市",2016,"福建省",5,1.6e+09,NA,NA,NA,NA,NA,NA,NA,21.1932694661921,5,59,0,0,16,11.2286907767884,6.5196781204752,15.5391044919398,350100,"海绵城市","福建省福州市仓山龙津阳岐水系综合治理及运营维护项目",0,"480cd63e9ac44f958879960962da4204",15,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"5600","遂宁市",2015,"四川省",2,1001380000,10,0,10,10,0,90,10,20.7246448856215,2,48,0,0,21,10.1141940837467,5.94122333067124,3.68124286948437,510900,"海绵城市","四川省遂宁市河东新区海绵城市建设一期改造及联盟河水系治理PPP项目",1,"517429edd87949a9bc5e517199955ffe",10,"1",10013800000,0,10013800000,10013800000,23.0272299787154,23.0272299787154,23.0272299787154,0,"Environment"
"5601","宁波市",2016,"浙江省",1,2.002e+09,NA,NA,NA,NA,NA,NA,NA,21.4174125178394,1,55,0,0,18,11.5363880530979,6.3742920130603,16.124481716566,330200,"水库","余姚市四明湖水库PPP项目",0,"45f2f00b6f6347fc8ee2141213413c66",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"5602","太原市",2015,"山西省",3,2110608400,NA,NA,NA,NA,NA,NA,NA,21.4702420841043,3,57,0,0,18,10.9856824774322,5.91269186594259,5.55625917404491,140100,"管网","山西省太原市晋源东区地下综合管廊PPP项目",0,"4ad66e61d1154765a40545c72a0bee21",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Energy"
"5603","东莞市",2015,"广东省",4,4.754e+09,0,0,0,0,0,0,0,22.2822522058844,4,51,0,0,12,11.1648562425034,5.25436547901885,6.12076302482542,441900,"市政道路","广东省东莞市银瓶合作创新区基础设施PPP项目",0,"47650cfbc27e42aabb5952265782de19",13,"1",0,0,0,0,0,0,0,0,"Public Transportation"
"5604","白山市",2016,"吉林省",2,620970000,11.47,0,11.47,11.47,0,45.91,11.47,20.2467933295521,2,49,0,1,18,10.8806099436165,4.83126936512793,13.0124703833452,220600,"游牧民安居工程","吉林省白山市老旧小区及弃管楼节能宜居（城市风貌设计及改造）项目",0,"5606ce70bd264de6aa2df301198fb5f8",20,"1",7122525900,0,7122525900,7122525900,22.6865282608338,22.6865282608338,22.6865282608338,0,"Housing"
"5605","福州市",2016,"福建省",5,300822600,0,55,55,55,0,0,0,19.5220312801963,5,59,0,0,16,11.2286907767884,6.5196781204752,15.5391044919398,350100,"观光旅游","福建省福州市马尾区琅岐红光湖景观综合工程项目",0,"67182c381ce245d3aabca9000c0bec5c",10,"1",16545243000,16545243000,16545243000,0,23.5293644654893,23.5293644654893,0,23.5293644654893,"Tourism"
"5606","武汉市",2014,"湖北省",4,5.11e+09,NA,NA,NA,NA,NA,NA,NA,22.354465241162,4,54,0,0,21,11.6092623902183,6.71186204215809,7.45625482408166,420100,"综合治理","武汉市江夏区“清水入江”投融资、策划（含规划、设计）、建设、运营一体化项目",0,"6d96f9829df14091a24ecdba01816156",37,"3",NA,NA,NA,NA,NA,NA,NA,NA,"City Management"
"5607","市辖区",2016,"北京市",NA,3.072e+09,0,2.97,8.49,8.49,0,0,5.52,21.8455946522318,NA,NA,NA,NA,12,NA,NA,NA,110100,"其他","北京市通州区通州·北京城市副中心水环境治理（城北片区）PPP建设项目",NA,"6529ee9912e849ca9e8d0c3192808dd2",25,"1",26081280000,9123840000,26081280000,16957440000,23.9844836525934,23.9844836525934,23.5539725125798,22.934156605156,"Constrcution"
"5608","滁州市",2015,"安徽省",4,257899000,0,0,0,0,0,100,0,19.3680785933722,4,51,0,0,18,10.3275126861652,6.10835829857948,4.81728918968485,341100,"综合治理","全椒县农村生活垃圾治理",0,"6b624b12e3894d119d00d6c5d317266c",10,"1",0,0,0,0,0,0,0,0,"City Management"
"5609","蚌埠市",2016,"安徽省",4,632510000,NA,NA,NA,NA,NA,NA,NA,20.2652065887176,4,53,0,1,21,10.5523431849629,5.93051956148054,13.9951627217635,340300,"园区开发","安徽省蚌埠市淮上区科创产业园产城一体化PPP项目",0,"753066f01df44b3db55b9022ddfb50aa",12,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"5610","资阳市",2015,"四川省",1,1.5e+08,1,0,1,1,0,98.88,1,18.8261458520605,1,53,0,0,18,10.422043222364,6.22910254457264,4.01569629852616,512000,"景观绿化","四川省资阳市沱江西岸（沱一桥至沱四桥段）滨江景观带项目",1,"6e6f905eba7e462c83cc5b3b7e711f3f",14,"3",1.5e+08,0,1.5e+08,1.5e+08,18.8261458587272,18.8261458587272,18.8261458587272,0,"Constrcution"
"5611","泸州市",2015,"四川省",4,2.944e+09,1.36,0,1.36,1.36,0,97.96,1.36,21.803035037813,4,50,0,0,18,10.2973860242728,6.23225153359479,4.75291410053967,510500,"市政道路","四川省泸州市二环路（纳溪段）",0,"6d95c479778644289a7df95cf7c26787",13,"1",4003840000,0,4003840000,4003840000,22.1105197378108,22.1105197378108,22.1105197378108,0,"Public Transportation"
"5612","昌吉回族自治州",2016,"新疆维吾尔自治区",3,194810400,NA,NA,NA,NA,NA,NA,NA,19.087537335838,3,58,0,1,18,NA,NA,NA,652300,"其他","昌吉回族自治州“阳光食品”PPP项目",1,"7329b015727f4c47815c2f28f1f01b10",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Others"
"5613","武汉市",2016,"湖北省",2,1274480000,20,0,100,100,0,0,100,20.9658040892289,2,56,0,0,18,11.5534146041003,6.7205457957154,16.3377401276448,420100,"海绵城市","湖北省武汉市青山示范区海绵城市（南干渠片区）项目",0,"76f0cd57903a4021bc0a184b247ac124",10,"1",1.27448e+11,0,1.27448e+11,1.27448e+11,25.5709742752249,25.5709742752249,25.5709742752249,0,"Environment"
"5614","武汉市",2016,"湖北省",2,3029100600,NA,NA,NA,NA,NA,NA,NA,21.8315315807213,2,56,0,0,18,11.5534146041003,6.7205457957154,16.3377401276448,420100,"海绵城市","湖北省武汉市大东湖核心区污水传输系统工程项目",0,"7f195a98c69a4cb58fbbf109878ee4a6",13,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"5615","襄阳市",2016,"湖北省",2,288370000,NA,NA,NA,NA,NA,NA,NA,19.479754935773,2,51,0,0,12,11.0074024242951,6.38279692363909,15.0366354211078,420600,"港口码头","襄阳市谷城县襄阳港喻家湾港区格垒嘴作业区综合码头",1,"6e9260d8005e47a889b010058d1984d1",30,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"5616","一师",2016,"新疆生产建设兵团",NA,168966600,NA,NA,NA,NA,NA,NA,NA,18.9452116202193,NA,NA,NA,NA,12,NA,NA,NA,660100,"其他","阿拉尔市青少年宫、科技馆、博物馆",NA,"72eaa0c993a24bf0a6ee300046cd0d85",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Science & Technology"
"5617","威海市",2016,"山东省",5,3214448200,15.63,3.13,3.13,3.13,0,12.5,0,21.8909215469349,5,49,1,0,18,11.5798548756522,5.54028267210283,14.7307887774207,371000,"园区开发","山东省威海国际经贸交流中心PPP项目",1,"733fad891e3548c286a15a0420331044",23,"3",10061222866,10061222866,10061222866,0,23.0319545515864,23.0319545515864,0,23.0319545515864,"Constrcution"
"5618","海口市",2016,"海南省",4,246603200,20,0,20,20,0,80,20,19.3232911250905,4,50,0,0,21,10.8692158580126,5.10473261747537,13.9244017335008,460100,"景观绿化","海南省海口市西海岸带状公园景观提升工程",0,"74560a4098bc4e22b58d56fe9574b146",11,"1",4932064000,0,4932064000,4932064000,22.3190233988472,22.3190233988472,22.3190233988472,0,"Constrcution"
"5619","市辖区",2016,"北京市",NA,1.509e+09,0,0,33.4,33.4,0,0,33.4,21.1347130167321,NA,NA,NA,NA,12,NA,NA,NA,110100,"其他","北京市通州区通州·北京城市副中心水环境治理（台马片区）PPP建设项目",NA,"866b7fa6b202414b857f13b2d20c3547",25,"1",50400600000,0,50400600000,50400600000,24.6432689167346,24.6432689167346,24.6432689167346,0,"Constrcution"
"5620","赤峰市",2016,"内蒙古自治区",1,331570800,10,0,0,0,0,90.01,0,19.619351919447,1,51,0,0,12,10.6751917222516,6.13692759853767,13.8602707077615,150400,"排水","内蒙古自治区赤峰市中心城区再生水利用配套管网工程PPP项目",1,"84d96d1c4cf54299924fbbc0cecd39bf",12,"1",0,0,0,0,0,0,0,0,"Water Conservancy"
"5621","芜湖市",2015,"安徽省",3,1.4633e+10,19.99,19.99,19.99,19.99,0,23.77,0,23.4065450890567,3,47,0,0,18,11.0672475517483,5.9519437889457,5.45333495621464,340200,"轨道交通","芜湖市轨道交通1号线2号线项目",0,"84a28eb4ef984f439c3998a81d37b149",25,"3",292513670000,292513670000,292513670000,0,26.4017772375724,26.4017772375724,0,26.4017772375724,"Public Transportation"
"5622","市辖区",2016,"北京市",NA,197200000,0,0,100,100,0,0,100,19.0997290001328,NA,NA,NA,NA,12,NA,NA,NA,110100,"养老业","北京市朝阳区第二社会福利中心",NA,"7b292f4a70f74639b30a2b9dba564481",10,"2",1.972e+10,0,1.972e+10,1.972e+10,23.7048991861716,23.7048991861716,23.7048991861716,0,"Social Secruity"
"5623","黔西南布依族苗族自治州",2016,"贵州省",4,460870000,NA,NA,NA,NA,NA,NA,NA,19.9486265655311,4,52,1,1,18,NA,NA,NA,522300,"供水","贵州省安龙县供水工程PPP项目",0,"814a045a8f2d4492b3c071d9e1f4ef4c",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"5624","宜宾市",2016,"四川省",1,489900000,NA,NA,NA,NA,NA,NA,NA,20.0097118466088,1,54,0,0,18,10.4358789542167,6.31369296331235,13.954991591323,511500,"市政道路","四川省宜宾市翠屏区长江生态综合治理项目(盐坪坝长江桥至李庄段）工程",1,"8322944cb71e46a8a863ce4ffd134d6b",15,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"5625","省直辖行政单位",2015,"海南省",NA,114730000,NA,NA,NA,NA,NA,NA,NA,18.5580920997753,NA,NA,NA,NA,12,NA,NA,NA,460900,"湿地保护","乐东县湿地生态修复PPP项目",NA,"897054a97e7c4ff8bbf865db69dd31a6",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"5626","泉州市",2014,"福建省",2,3.893e+09,5,0,0,0,0,95,0,22.0824459055747,2,51,0,0,16,11.2134271886731,6.55606787655444,5.84905932684987,350500,"其他","福建省泉州市惠安县泉惠石化园区重件道路以东区域码头及配套PPP项目",0,"4145b4956cb647ef86fc62dfe3095405",22,"3",0,0,0,0,0,0,0,0,"Others"
"5627","马鞍山市",2016,"安徽省",3,217655000,NA,NA,NA,NA,NA,NA,NA,19.1984217983612,3,53,0,0,18,11.0153779621501,5.43153621033426,14.5574588550146,340500,"垃圾处理","和县农村生活垃圾治理PPP项目",0,"15f2a449e409437dbf95af9ae8bc7ebf",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"5628","惠州市",2015,"广东省",3,1877490000,0,0,0,0,0,6.58,0,21.3532016153567,3,49,0,0,18,11.0612645743722,5.85363823020058,5.706263727135,441300,"其他","惠阳区白云新城片区市政基础设施建设ppp项目",1,"1a6bc8f344b74d0eaa16cf884f23d622",11,"1",0,0,0,0,0,0,0,0,"Constrcution"
"5629","常州市",2016,"江苏省",4,1280340000,44,0,44,44,0,50.5,44,20.9703915046059,4,45,0,0,18,11.6282254203328,5.91579766818257,15.3551266840278,320400,"污水处理","江苏省溧阳市区域治污工程",0,"162df5659b7e4f21941952cf66296bdd",30,"1",56334960000,0,56334960000,56334960000,24.7545811385419,24.7545811385419,24.7545811385419,0,"Environment"
"5630","宁波市",2015,"浙江省",3,685890000,3.33,0,33.33,33.33,0,0,33.33,20.3462278229785,3,53,0,0,18,11.4964098295923,6.36955845842001,6.75764248590644,330200,"文化场馆","宁海县文化综合体PPP项目",0,"260fca168dfd46b09de085aa8349cb25",15,"3",22860713700,0,22860713700,22860713700,23.8526857153419,23.8526857153419,23.8526857153419,0,"Culture"
"5631","沧州市",2015,"河北省",3,118090000,NA,NA,NA,NA,NA,NA,NA,18.5869576035775,3,53,0,0,21,10.6613919803114,6.6443104308944,5.24549764460458,130900,"污水处理","河北省沧州市河间市环境综合治理项目",1,"1da1f0d16f3c42bfa2f3b830b4ac0810",30,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"5632","阜阳市",2016,"安徽省",4,246480000,5,0,5,5,0,95,5,19.3227914122527,4,54,0,0,18,9.687878048876,6.9495208282146,13.9981862187227,341200,"棚户区改造","安徽省阜阳市颍上县望淮家园、西府景园安置工程PPP项目",0,"1da7d6c3c8f94ecc8a6152aae093b857",10,"1",1232400000,0,1232400000,1232400000,20.9322293254982,20.9322293254982,20.9322293254982,0,"Housing"
"5633","六盘水市",2015,"贵州省",3,1089520000,0,0,0,0,0,51,0,20.809003069225,3,52,0,0,16,10.4975875794948,5.79392782450755,4.85780574119638,520200,"污水处理","贵州省六盘水市水城县城镇污水处理一体化PPP项目",1,"3988b9751acf457c864d00021a825422",25,"3",0,0,0,0,0,0,0,0,"Environment"
"5634","红河哈尼族彝族自治州",2016,"云南省",12,7817478400,0,0,0,0,0,0,0,22.7796278842608,10,55,0,1,18,NA,NA,NA,532500,"高速公路","云南省红河州蔓耗至金平高速公路",0,"28bea4e4fcd04bf3b4b6c64d1c777d80",33,"3",0,0,0,0,0,0,0,0,"Public Transportation"
